Departure,Departure station,Return station,Covered distance (m),Duration (sec.),latitude_depart,longitude_depart,latitude_retour,longitude_retour
2024-09-20 13:55:25,Hôtel de Ville,Pérols Etang de l'Or,7461.0,3234,43.5985194,3.8966318917219365,43.55793215,3.9635798718239577
2024-09-20 13:56:34,Hôtel de Ville,Pérols Etang de l'Or,7457.0,3150,43.5985194,3.8966318917219365,43.55793215,3.9635798718239577
2024-09-20 13:56:56,Hôtel de Ville,Hôtel de Ville,0.0,17,43.5985194,3.8966318917219365,43.5985194,3.8966318917219365
2024-09-20 13:58:21,Hôtel de Ville,Comedie Baudin,26505.0,21211,43.5985194,3.8966318917219365,43.6086772,3.8812103
2024-09-20 14:00:04,Boutonnet,Plan Cabanes,1856.0,589,43.6198269,3.8681402,43.6085792,3.8689834
2024-09-20 14:05:18,Place Albert 1er - St Charles,Père Soulas,1725.0,512,43.6164766,3.8741187,43.6219699,3.855618
2024-09-20 14:06:30,Pérols Etang de l'Or,Pérols Etang de l'Or,9703.0,22731,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 14:14:24,Port Marianne,Gare Saint-Roch,4661.0,1763,43.6059165,3.9168169,43.6045522,3.8800373
2024-09-20 14:14:52,Gare Saint-Roch,Jean de Beins,1494.0,563,43.6045522,3.8800373,43.6099481,3.8834254
2024-09-20 14:15:21,Gambetta,Occitanie,3642.0,910,43.6040006,3.8713632,43.634628,3.8484797
2024-09-20 14:16:04,Gare Saint-Roch,Gare Saint-Roch,28279.0,17445,43.6045522,3.8800373,43.6045522,3.8800373
2024-09-20 14:18:38,Gare Saint-Roch,Nombre d'Or,637.0,620,43.6045522,3.8800373,43.6079002,3.8866534
2024-09-20 14:19:08,Saint-Guilhem - Courreau,Saint-Guilhem - Courreau,2581.0,993,43.6089424,3.8727765,43.6089424,3.8727765
2024-09-20 14:20:22,Père Soulas,Père Soulas,4876.0,2206,43.6219699,3.855618,43.6219699,3.855618
2024-09-20 14:20:51,Sud De France,Nouveau Saint-Roch,6240.0,1895,43.6092765,3.8895111,43.5998216,3.8757614
2024-09-20 14:21:35,Occitanie,Occitanie,7904.0,3536,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 14:23:38,Faculté des sciences,Place Albert 1er - St Charles,2166.0,656,43.632161999999994,3.864256104608797,43.6164766,3.8741187
2024-09-20 14:29:47,Nombre d'Or,Gare Saint-Roch,27381.0,16603,43.6079002,3.8866534,43.6045522,3.8800373
2024-09-20 14:29:58,Place Viala,Comedie Baudin,2711.0,4604,43.6168167,3.8550842,43.6086772,3.8812103
2024-09-20 14:31:37,Les Aubes,Les Aubes,2378.0,5766,43.6192157,3.8913335,43.6192157,3.8913335
2024-09-20 14:32:42,Port Marianne,Port Marianne,10287.0,4586,43.6059165,3.9168169,43.6059165,3.9168169
2024-09-20 14:33:04,Faculté des sciences,Père Soulas,1408.0,325,43.632161999999994,3.864256104608797,43.6219699,3.855618
2024-09-20 14:33:15,Port Marianne,Port Marianne,10248.0,4554,43.6059165,3.9168169,43.6059165,3.9168169
2024-09-20 14:34:22,Occitanie,Occitanie,1676.0,1020,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 14:34:45,Les Arceaux,Place Albert 1er - St Charles,1004.0,359,43.6118401,3.8623604,43.6164766,3.8741187
2024-09-20 14:39:53,Père Soulas,Comédie,3089.0,1080,43.6219699,3.855618,43.60918635,3.8815040936105776
2024-09-20 14:40:36,Père Soulas,Comédie,3067.0,1042,43.6219699,3.855618,43.60918635,3.8815040936105776
2024-09-20 14:40:59,Les Aubes,Foch,53.0,64281,43.6192157,3.8913335,43.6109947,3.8733344
2024-09-20 14:41:14,Les Aubes,Foch,51.0,64264,43.6192157,3.8913335,43.6109947,3.8733344
2024-09-20 14:41:31,Occitanie,Foch,3461.0,1125,43.634628,3.8484797,43.6109947,3.8733344
2024-09-20 14:42:32,Les Aubes,Foch,57.0,64136,43.6192157,3.8913335,43.6109947,3.8733344
2024-09-20 14:42:50,Fac de Lettres,Boutonnet,1584.0,2203,43.6353331,3.8687709,43.6198269,3.8681402
2024-09-20 14:45:59,Faculté des sciences,Boutonnet,1355.0,543,43.632161999999994,3.864256104608797,43.6198269,3.8681402
2024-09-20 14:46:22,Faculté des sciences,Boutonnet,1351.0,581,43.632161999999994,3.864256104608797,43.6198269,3.8681402
2024-09-20 14:46:55,Saint-Guilhem - Courreau,Saint-Guilhem - Courreau,6324.0,22947,43.6089424,3.8727765,43.6089424,3.8727765
2024-09-20 14:48:13,Halles Castellane,Halles Castellane,0.0,40,43.61012445,3.876843401959306,43.61012445,3.876843401959306
2024-09-20 14:51:16,Beaux-Arts,Foch,26.0,63576,43.6167043,3.8849862,43.6109947,3.8733344
2024-09-20 14:51:23,Pérols Etang de l'Or,Comedie Baudin,16664.0,18009,43.55793215,3.9635798718239577,43.6086772,3.8812103
2024-09-20 14:51:32,Beaux-Arts,Foch,24.0,63601,43.6167043,3.8849862,43.6109947,3.8733344
2024-09-20 14:51:50,Beaux-Arts,Foch,30.0,63541,43.6167043,3.8849862,43.6109947,3.8733344
2024-09-20 14:51:58,Place Albert 1er - St Charles,Plan Cabanes,1057.0,563,43.6164766,3.8741187,43.6085792,3.8689834
2024-09-20 14:52:00,Pérols Etang de l'Or,Comedie Baudin,18935.0,18064,43.55793215,3.9635798718239577,43.6086772,3.8812103
2024-09-20 14:53:03,Louis Blanc,Louis Blanc,0.0,52,43.6147274,3.8782032,43.6147274,3.8782032
2024-09-20 14:53:16,Beaux-Arts,Halles Castellane,30.0,63238,43.6167043,3.8849862,43.61012445,3.876843401959306
2024-09-20 14:54:25,Beaux-Arts,Halles Castellane,32.0,63197,43.6167043,3.8849862,43.61012445,3.876843401959306
2024-09-20 14:54:32,Louis Blanc,Louis Blanc,6.0,64,43.6147274,3.8782032,43.6147274,3.8782032
2024-09-20 14:55:52,Corum,Comedie Baudin,1025.0,425,43.6144479,3.8821386,43.6086772,3.8812103
2024-09-20 14:56:15,Beaux-Arts,Halles Castellane,36.0,63057,43.6167043,3.8849862,43.61012445,3.876843401959306
2024-09-20 14:57:44,Observatoire,Jardin de la Lironde,5380.0,6788,43.61452665,3.871080728556718,43.6058517,3.9115715
2024-09-20 14:57:59,Observatoire,Jardin de la Lironde,5368.0,6769,43.61452665,3.871080728556718,43.6058517,3.9115715
2024-09-20 15:04:11,Pérols Etang de l'Or,Pérols Etang de l'Or,2.0,105,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:05:40,Pérols Etang de l'Or,Pérols Etang de l'Or,8792.0,12795,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:06:28,Pérols Etang de l'Or,Pérols Etang de l'Or,5576.0,9634,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:06:57,Pérols Etang de l'Or,Pérols Etang de l'Or,8790.0,12707,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:10:08,Fac de Lettres,Fac de Lettres,0.0,17,43.6353331,3.8687709,43.6353331,3.8687709
2024-09-20 15:11:01,Fac de Lettres,Place Albert 1er - St Charles,1386.0,342,43.6353331,3.8687709,43.6164766,3.8741187
2024-09-20 15:13:45,Aiguelongue,Aiguelongue,5805.0,14679,43.6331438,3.8795261,43.6331438,3.8795261
2024-09-20 15:13:56,Gambetta,Faculté des sciences,3099.0,967,43.6040006,3.8713632,43.632161999999994,3.864256104608797
2024-09-20 15:14:43,Boutonnet,Halles Castellane,32.0,61917,43.6198269,3.8681402,43.61012445,3.876843401959306
2024-09-20 15:15:10,Boutonnet,Halles Castellane,28.0,61891,43.6198269,3.8681402,43.61012445,3.876843401959306
2024-09-20 15:15:36,Aiguelongue,Foch,2472.0,8257,43.6331438,3.8795261,43.6109947,3.8733344
2024-09-20 15:15:43,Boutonnet,Halles Castellane,26.0,61819,43.6198269,3.8681402,43.61012445,3.876843401959306
2024-09-20 15:16:42,Les Aubes,Richter,2050.0,468,43.6192157,3.8913335,43.6037969,3.8989223
2024-09-20 15:17:11,Boutonnet,Halles Castellane,22.0,61731,43.6198269,3.8681402,43.61012445,3.876843401959306
2024-09-20 15:17:48,Fac de Lettres,Louis Blanc,1848.0,581,43.6353331,3.8687709,43.6147274,3.8782032
2024-09-20 15:18:19,Sud De France,Corum,6170.0,1823,43.6092765,3.8895111,43.6144479,3.8821386
2024-09-20 15:18:20,Boutonnet,Comédie,12.0,61516,43.6198269,3.8681402,43.60918635,3.8815040936105776
2024-09-20 15:21:17,Place Viala,Renouvier,2007.0,818,43.6168167,3.8550842,43.60358,3.8678865
2024-09-20 15:22:37,Gambetta,Médiathèque Emile Zola,3740.0,3350,43.6040006,3.8713632,43.6082468,3.8930561
2024-09-20 15:22:43,Père Soulas,Faculté des sciences,1539.0,373,43.6219699,3.855618,43.632161999999994,3.864256104608797
2024-09-20 15:23:42,Père Soulas,Antigone centre,3869.0,890,43.6219699,3.855618,43.6079184,3.8905276
2024-09-20 15:24:24,Antigone centre,Port Marianne,4896.0,3828,43.6079184,3.8905276,43.6059165,3.9168169
2024-09-20 15:24:56,Père Soulas,Antigone centre,3904.0,818,43.6219699,3.855618,43.6079184,3.8905276
2024-09-20 15:27:08,Faculté des sciences,Faculté des sciences,7933.0,6688,43.632161999999994,3.864256104608797,43.632161999999994,3.864256104608797
2024-09-20 15:27:11,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,76,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:28:40,Vert Bois,Place Albert 1er - St Charles,2403.0,420,43.6354897,3.8717792916498994,43.6164766,3.8741187
2024-09-20 15:28:56,Halles Castellane,Providence - Ovalie,3620.0,1016,43.61012445,3.876843401959306,43.5882994,3.8534561
2024-09-20 15:29:05,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,104,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:30:18,Pérols Etang de l'Or,Pérols Etang de l'Or,6391.0,8658,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:30:44,Voltaire,Voltaire,24054.0,18970,43.6037049,3.8892253,43.6037049,3.8892253
2024-09-20 15:32:14,Celleneuve,Sud De France,10081.0,2378,43.6137045,3.8245262,43.6092765,3.8895111
2024-09-20 15:32:30,Vert Bois,Vert Bois,36555.0,19354,43.6354897,3.8717792916498994,43.6354897,3.8717792916498994
2024-09-20 15:32:43,Malbosc,Comédie,24.0,60634,43.6346401,3.8332043,43.60918635,3.8815040936105776
2024-09-20 15:32:56,Malbosc,Comédie,22.0,60628,43.6346401,3.8332043,43.60918635,3.8815040936105776
2024-09-20 15:36:44,Richter,Place Albert 1er - St Charles,3436.0,1152,43.6037969,3.8989223,43.6164766,3.8741187
2024-09-20 15:36:46,Gare Saint-Roch,Saint-Denis,1737.0,690,43.6045522,3.8800373,43.6055891,3.8739545
2024-09-20 15:36:55,Hôtel de Ville,Port Marianne,21898.0,17481,43.5985194,3.8966318917219365,43.6059165,3.9168169
2024-09-20 15:37:31,Malbosc,Gare Saint-Roch,5595.0,1412,43.6346401,3.8332043,43.6045522,3.8800373
2024-09-20 15:37:58,Pérols Etang de l'Or,Pérols Etang de l'Or,4449.0,8397,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:42:04,Charles Flahault,Charles Flahault,0.0,46,43.6187686,3.8659891,43.6187686,3.8659891
2024-09-20 15:42:22,Pérols Etang de l'Or,Pérols Etang de l'Or,8.0,322,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:42:31,Pérols Etang de l'Or,Pérols Etang de l'Or,4159.0,8111,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:42:58,Pérols Etang de l'Or,Pérols Etang de l'Or,10514.0,8071,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:46:31,Place Viala,Observatoire,2636.0,759,43.6168167,3.8550842,43.61452665,3.871080728556718
2024-09-20 15:47:48,Jeu de Mail des Abbés,Jeu de Mail des Abbés,0.0,58,43.6197908,3.8839408,43.6197908,3.8839408
2024-09-20 15:47:48,Plan Cabanes,Albert 1er - Cathédrale,802.0,313,43.6085792,3.8689834,43.6148246,3.873733
2024-09-20 15:48:24,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,16,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:49:07,Jeu de Mail des Abbés,Boutonnet,1986.0,490,43.6197908,3.8839408,43.6198269,3.8681402
2024-09-20 15:49:08,Pérols Etang de l'Or,Pérols Etang de l'Or,9844.0,7709,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 15:49:24,Place Viala,Halles Castellane,2287.0,888,43.6168167,3.8550842,43.61012445,3.876843401959306
2024-09-20 15:55:48,Gare Saint-Roch,Gare Saint-Roch,8.0,51,43.6045522,3.8800373,43.6045522,3.8800373
2024-09-20 15:57:43,Gare Saint-Roch,Boutonnet,5162.0,4086,43.6045522,3.8800373,43.6198269,3.8681402
2024-09-20 15:58:08,Vert Bois,Malbosc,4557.0,1112,43.6354897,3.8717792916498994,43.6346401,3.8332043
2024-09-20 16:01:34,Jean de Beins,Saint-Guilhem - Courreau,1137.0,448,43.6099481,3.8834254,43.6089424,3.8727765
2024-09-20 16:06:52,Corum,Garcia Lorca,4819.0,1817,43.6144479,3.8821386,43.5899503,3.8905217
2024-09-20 16:08:18,Aiguelongue,Aiguelongue,0.0,24,43.6331438,3.8795261,43.6331438,3.8795261
2024-09-20 16:10:23,Gare Saint-Roch,Gare Saint-Roch,11569.0,2445,43.6045522,3.8800373,43.6045522,3.8800373
2024-09-20 16:11:22,Fac de Lettres,Aiguelongue,1876.0,593,43.6353331,3.8687709,43.6331438,3.8795261
2024-09-20 16:11:39,Place Viala,Place Albert 1er - St Charles,2103.0,1380,43.6168167,3.8550842,43.6164766,3.8741187
2024-09-20 16:12:48,Charles Flahault,Halles Castellane,1382.0,523,43.6187686,3.8659891,43.61012445,3.876843401959306
2024-09-20 16:23:25,Fac de Lettres,Louis Blanc,1645.0,433,43.6353331,3.8687709,43.6147274,3.8782032
2024-09-20 16:26:09,Comedie Baudin,Comedie Baudin,0.0,21,43.6086772,3.8812103,43.6086772,3.8812103
2024-09-20 16:27:05,Charles Flahault,Corum,1539.0,531,43.6187686,3.8659891,43.6144479,3.8821386
2024-09-20 16:27:10,Comedie Baudin,Halles Castellane,882.0,415,43.6086772,3.8812103,43.61012445,3.876843401959306
2024-09-20 16:29:49,Faculté des sciences,Observatoire,3322.0,880,43.632161999999994,3.864256104608797,43.61452665,3.871080728556718
2024-09-20 16:35:49,Place Albert 1er - St Charles,Port Marianne,3638.0,986,43.6164766,3.8741187,43.6059165,3.9168169
2024-09-20 16:36:21,Port Marianne,Albert 1er - Cathédrale,27297.0,10921,43.6059165,3.9168169,43.6148246,3.873733
2024-09-20 16:37:30,Plan Cabanes,Plan Cabanes,6209.0,9815,43.6085792,3.8689834,43.6085792,3.8689834
2024-09-20 16:38:13,Fac de Lettres,Aiguelongue,1217.0,325,43.6353331,3.8687709,43.6331438,3.8795261
2024-09-20 16:40:33,Renouvier,Place Albert 1er - St Charles,1805.0,687,43.60358,3.8678865,43.6164766,3.8741187
2024-09-20 16:43:04,Comédie,Gare Saint-Roch,26933.0,11867,43.60918635,3.8815040936105776,43.6045522,3.8800373
2024-09-20 16:44:20,Comédie,Gare Saint-Roch,26674.0,11801,43.60918635,3.8815040936105776,43.6045522,3.8800373
2024-09-20 16:45:06,Comedie Baudin,Place Viala,2820.0,1723,43.6086772,3.8812103,43.6168167,3.8550842
2024-09-20 16:45:20,Marie Caizergues,Gare Saint-Roch,2070.0,1391,43.6212064,3.8753901,43.6045522,3.8800373
2024-09-20 16:46:25,Halles Castellane,Corum,31530.0,71941,43.61012445,3.876843401959306,43.6144479,3.8821386
2024-09-20 16:47:22,Comédie,Les Aubes,2074.0,689,43.60918635,3.8815040936105776,43.6192157,3.8913335
2024-09-20 16:51:43,Albert 1er - Cathédrale,Plan Cabanes,1715.0,665,43.6148246,3.873733,43.6085792,3.8689834
2024-09-20 16:55:40,Plan Cabanes,Gare Saint-Roch,1170.0,305,43.6085792,3.8689834,43.6045522,3.8800373
2024-09-20 16:56:20,Foch,Saint-Guilhem - Courreau,3753.0,1952,43.6109947,3.8733344,43.6089424,3.8727765
2024-09-20 16:56:29,Boutonnet,Boutonnet,1950.0,797,43.6198269,3.8681402,43.6198269,3.8681402
2024-09-20 17:02:24,Les Arceaux,Foch,16041.0,9795,43.6118401,3.8623604,43.6109947,3.8733344
2024-09-20 17:04:27,Aiguelongue,Vert Bois,1700.0,605,43.6331438,3.8795261,43.6354897,3.8717792916498994
2024-09-20 17:05:02,Aiguelongue,Saint-Denis,34691.0,46136,43.6331438,3.8795261,43.6055891,3.8739545
2024-09-20 17:05:18,Les Aubes,Les Aubes,4921.0,11656,43.6192157,3.8913335,43.6192157,3.8913335
2024-09-20 17:08:04,Port Marianne,Port Marianne,10316.0,5232,43.6059165,3.9168169,43.6059165,3.9168169
2024-09-20 17:09:11,Antigone centre,Père Soulas,3861.0,6879,43.6079184,3.8905276,43.6219699,3.855618
2024-09-20 17:09:55,Père Soulas,Père Soulas,392.0,244,43.6219699,3.855618,43.6219699,3.855618
2024-09-20 17:10:54,Boutonnet,Gare Saint-Roch,2591.0,1019,43.6198269,3.8681402,43.6045522,3.8800373
2024-09-20 17:11:36,Antigone centre,Halles Castellane,6238.0,2960,43.6079184,3.8905276,43.61012445,3.876843401959306
2024-09-20 17:14:49,Celleneuve,Sabines,7420.0,1999,43.6137045,3.8245262,43.5840624,3.8600063
2024-09-20 17:15:43,Médiathèque Emile Zola,Gambetta,2278.0,719,43.6082468,3.8930561,43.6040006,3.8713632
2024-09-20 17:16:40,Port Marianne,Sud De France,2599.0,649,43.6059165,3.9168169,43.6092765,3.8895111
2024-09-20 17:20:24,Place Viala,Jeu de Mail des Abbés,2699.0,798,43.6168167,3.8550842,43.6197908,3.8839408
2024-09-20 17:23:18,Marie Caizergues,Gare Saint-Roch,2099.0,598,43.6212064,3.8753901,43.6045522,3.8800373
2024-09-20 17:24:48,Place Albert 1er - St Charles,Corum,677.0,205,43.6164766,3.8741187,43.6144479,3.8821386
2024-09-20 17:25:48,Voltaire,Voltaire,0.0,17,43.6037049,3.8892253,43.6037049,3.8892253
2024-09-20 17:26:53,Voltaire,Voltaire,0.0,17,43.6037049,3.8892253,43.6037049,3.8892253
2024-09-20 17:27:48,Voltaire,Voltaire,0.0,17,43.6037049,3.8892253,43.6037049,3.8892253
2024-09-20 17:28:28,Voltaire,Nombre d'Or,710.0,289,43.6037049,3.8892253,43.6079002,3.8866534
2024-09-20 17:29:42,Halles Castellane,Charles Flahault,0.0,400,43.61012445,3.876843401959306,43.6187686,3.8659891
2024-09-20 17:29:50,Corum,Médiathèque Emile Zola,1349.0,386,43.6144479,3.8821386,43.6082468,3.8930561
2024-09-20 17:34:21,Foch,Aiguelongue,3350.0,6190,43.6109947,3.8733344,43.6331438,3.8795261
2024-09-20 17:34:33,Occitanie,Port Marianne,13656.0,39479,43.634628,3.8484797,43.6059165,3.9168169
2024-09-20 17:37:16,Halles Castellane,Hôtel de Ville,3649.0,1251,43.61012445,3.876843401959306,43.5985194,3.8966318917219365
2024-09-20 17:37:44,Vert Bois,Fac de Lettres,1021.0,296,43.6354897,3.8717792916498994,43.6353331,3.8687709
2024-09-20 17:38:31,Halles Castellane,Halles Castellane,36.0,66,43.61012445,3.876843401959306,43.61012445,3.876843401959306
2024-09-20 17:38:48,Comédie,Saint-Guilhem - Courreau,5597.0,3319,43.60918635,3.8815040936105776,43.6089424,3.8727765
2024-09-20 17:40:06,Halles Castellane,Hôtel de Ville,3604.0,1090,43.61012445,3.876843401959306,43.5985194,3.8966318917219365
2024-09-20 17:42:38,Tonnelles,Emile Combes,4474.0,2173,43.6138959,3.8382247999999874,43.6167422,3.8799722
2024-09-20 17:43:06,Fac de Lettres,Place Albert 1er - St Charles,1398.0,433,43.6353331,3.8687709,43.6164766,3.8741187
2024-09-20 17:50:38,Voltaire,Rondelet,1284.0,425,43.6037049,3.8892253,43.6027363,3.8749844
2024-09-20 17:51:07,Foch,Gare Saint-Roch,1067.0,311,43.6109947,3.8733344,43.6045522,3.8800373
2024-09-20 17:51:34,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,17,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 17:52:37,Pérols Etang de l'Or,Pérols Etang de l'Or,4690.0,8561,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 17:53:03,Plan Cabanes,Saint-Denis,643.0,320,43.6085792,3.8689834,43.6055891,3.8739545
2024-09-20 17:53:18,Pérols Etang de l'Or,Pérols Etang de l'Or,4539.0,8504,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 17:53:25,Nouveau Saint-Roch,Nouveau Saint-Roch,1856.0,529,43.5998216,3.8757614,43.5998216,3.8757614
2024-09-20 17:54:04,Corum,Fac de Lettres,3352.0,1126,43.6144479,3.8821386,43.6353331,3.8687709
2024-09-20 17:54:28,Place Albert 1er - St Charles,Port Marianne,3826.0,1182,43.6164766,3.8741187,43.6059165,3.9168169
2024-09-20 17:54:38,Occitanie,Foch,3395.0,843,43.634628,3.8484797,43.6109947,3.8733344
2024-09-20 17:54:38,Nombre d'Or,Voltaire,782.0,251,43.6079002,3.8866534,43.6037049,3.8892253
2024-09-20 17:54:53,Les Arceaux,Comedie Baudin,1837.0,863,43.6118401,3.8623604,43.6086772,3.8812103
2024-09-20 17:55:02,Gare Saint-Roch,Halles Castellane,841.0,258,43.6045522,3.8800373,43.61012445,3.876843401959306
2024-09-20 17:55:03,Hôtel du Département,Corum,4931.0,1153,43.622820000000004,3.837632367928194,43.6144479,3.8821386
2024-09-20 17:57:03,Saint-Denis,Saint-Denis,0.0,18,43.6055891,3.8739545,43.6055891,3.8739545
2024-09-20 17:57:44,Occitanie,Occitanie,0.0,16,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 17:57:50,Occitanie,Corum,3985.0,1270,43.634628,3.8484797,43.6144479,3.8821386
2024-09-20 17:58:22,Foch,Boutonnet,3238.0,4189,43.6109947,3.8733344,43.6198269,3.8681402
2024-09-20 17:58:35,Comédie,Comédie,9946.0,22916,43.60918635,3.8815040936105776,43.60918635,3.8815040936105776
2024-09-20 17:58:42,Occitanie,Occitanie,0.0,11,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 17:59:01,Boutonnet,Louis Blanc,1323.0,434,43.6198269,3.8681402,43.6147274,3.8782032
2024-09-20 17:59:07,Foch,Boutonnet,3467.0,15552,43.6109947,3.8733344,43.6198269,3.8681402
2024-09-20 17:59:34,Occitanie,Place Albert 1er - St Charles,3250.0,811,43.634628,3.8484797,43.6164766,3.8741187
2024-09-20 18:00:32,Gare Saint-Roch,Antigone centre,869.0,364,43.6045522,3.8800373,43.6079184,3.8905276
2024-09-20 18:01:17,Faculté des sciences,Charles Flahault,2295.0,800,43.632161999999994,3.864256104608797,43.6187686,3.8659891
2024-09-20 18:02:43,Médiathèque Emile Zola,Gare Saint-Roch,1072.0,293,43.6082468,3.8930561,43.6045522,3.8800373
2024-09-20 18:05:42,Place Viala,Gambetta,1809.0,504,43.6168167,3.8550842,43.6040006,3.8713632
2024-09-20 18:07:24,Fac de Lettres,Louis Blanc,1972.0,651,43.6353331,3.8687709,43.6147274,3.8782032
2024-09-20 18:08:05,Faculté des sciences,Corum,3244.0,1025,43.632161999999994,3.864256104608797,43.6144479,3.8821386
2024-09-20 18:09:03,Faculté des sciences,Place Viala,2713.0,927,43.632161999999994,3.864256104608797,43.6168167,3.8550842
2024-09-20 18:10:42,Les Arceaux,Place Viala,1376.0,372,43.6118401,3.8623604,43.6168167,3.8550842
2024-09-20 18:11:40,Plan Cabanes,Plan Cabanes,4420.0,2354,43.6085792,3.8689834,43.6085792,3.8689834
2024-09-20 18:13:33,Boutonnet,Jeu de Mail des Abbés,1913.0,955,43.6198269,3.8681402,43.6197908,3.8839408
2024-09-20 18:17:54,Gare Saint-Roch,Antigone centre,961.0,317,43.6045522,3.8800373,43.6079184,3.8905276
2024-09-20 18:20:08,Gare Saint-Roch,Plan Cabanes,3177.0,1867,43.6045522,3.8800373,43.6085792,3.8689834
2024-09-20 18:21:31,Corum,Jeu de Mail des Abbés,1133.0,521,43.6144479,3.8821386,43.6197908,3.8839408
2024-09-20 18:22:38,Faculté des sciences,Comédie,8257.0,4256,43.632161999999994,3.864256104608797,43.60918635,3.8815040936105776
2024-09-20 18:24:56,Vert Bois,Aiguelongue,26386.0,10543,43.6354897,3.8717792916498994,43.6331438,3.8795261
2024-09-20 18:25:40,Boutonnet,Jeu de Mail des Abbés,1976.0,685,43.6198269,3.8681402,43.6197908,3.8839408
2024-09-20 18:31:06,Comédie,Boutonnet,2413.0,715,43.60918635,3.8815040936105776,43.6198269,3.8681402
2024-09-20 18:31:24,Boutonnet,Louis Blanc,1227.0,423,43.6198269,3.8681402,43.6147274,3.8782032
2024-09-20 18:33:18,Saint-Guilhem - Courreau,Gare Saint-Roch,839.0,313,43.6089424,3.8727765,43.6045522,3.8800373
2024-09-20 18:34:08,Saint-Guilhem - Courreau,Gare Saint-Roch,845.0,266,43.6089424,3.8727765,43.6045522,3.8800373
2024-09-20 18:36:37,Voltaire,Voltaire,0.0,17,43.6037049,3.8892253,43.6037049,3.8892253
2024-09-20 18:38:25,Voltaire,Pérols Etang de l'Or,17644.0,5170,43.6037049,3.8892253,43.55793215,3.9635798718239577
2024-09-20 18:38:35,Sud De France,Nombre d'Or,3963.0,1104,43.6092765,3.8895111,43.6079002,3.8866534
2024-09-20 18:39:27,Fac de Lettres,Comédie,3140.0,1084,43.6353331,3.8687709,43.60918635,3.8815040936105776
2024-09-20 18:46:11,Vert Bois,Place Albert 1er - St Charles,2532.0,668,43.6354897,3.8717792916498994,43.6164766,3.8741187
2024-09-20 18:46:46,Antigone centre,Voltaire,1149.0,610,43.6079184,3.8905276,43.6037049,3.8892253
2024-09-20 18:48:05,Halles Castellane,Halles Castellane,0.0,34,43.61012445,3.876843401959306,43.61012445,3.876843401959306
2024-09-20 18:48:39,Fac de Lettres,Marie Caizergues,1016.0,438,43.6353331,3.8687709,43.6212064,3.8753901
2024-09-20 18:49:20,Halles Castellane,Tonnelles,3504.0,844,43.61012445,3.876843401959306,43.6138959,3.8382247999999874
2024-09-20 18:50:06,Corum,Les Aubes,1257.0,439,43.6144479,3.8821386,43.6192157,3.8913335
2024-09-20 18:50:22,Halles Castellane,Renouvier,1204.0,898,43.61012445,3.876843401959306,43.60358,3.8678865
2024-09-20 18:53:00,Jardin de la Lironde,Corum,4326.0,1881,43.6058517,3.9115715,43.6144479,3.8821386
2024-09-20 18:54:27,Comédie,Providence - Ovalie,5276.0,1668,43.60918635,3.8815040936105776,43.5882994,3.8534561
2024-09-20 18:54:49,Jardin de la Lironde,Corum,4043.0,1764,43.6058517,3.9115715,43.6144479,3.8821386
2024-09-20 18:56:05,Faculté des sciences,Vert Bois,1960.0,710,43.632161999999994,3.864256104608797,43.6354897,3.8717792916498994
2024-09-20 18:56:11,Marie Caizergues,Rondelet,2570.0,929,43.6212064,3.8753901,43.6027363,3.8749844
2024-09-20 19:00:13,Comédie,Médiathèque Emile Zola,2315.0,857,43.60918635,3.8815040936105776,43.6082468,3.8930561
2024-09-20 19:00:42,Renouvier,Renouvier,4453.0,17966,43.60358,3.8678865,43.60358,3.8678865
2024-09-20 19:02:54,Corum,Aiguelongue,1553.0,552,43.6144479,3.8821386,43.6331438,3.8795261
